Sehir,Id,bolum_adi,Tur,Universite,Fakülte,Ogrenim_sekli,Ozellik,2025_Taban_Puan,2025_Taban_Sıralama,2025_Kontenjan,2025_Dolu_Kontenjan,2025_Bos_Kontenjan,2025_Kontenjan_Orani,2025_Sıralama_Degisim_Orani,2025_Ucret,2024_TabanPuani,2024_TabanSıralama,2024_Kontenjan,2024_Dolu_Kontenjan,2024_Bos_Kontenjan,2024_Kontenjan_Orani,2024_Ucret
Edirne,109490286,ULUSLARARASI TİCARET VE FİNANSMAN,Devlet,Trakya Ü.,Keşan Yusuf Çapraz Uygulamalı Bilimler Y.O.,Örgün,-,"262,3699",670.400,60,60,0,"100,0%",-119.257,-,"253,3526",789.657,60,60,-,"100,0%",-
Uşak,109890156,ULUSLARARASI TİCARET VE FİNANSMAN,Devlet,Uşak Ü.,Uygulamalı Bilimler Fak.,Örgün,-,"262,3555",670.600,60,60,0,"100,0%",-176.229,-,"248,8006",846.829,60,60,-,"100,0%",-
Afyon,100490204,ULUSLARARASI TİCARET VE FİNANSMAN,Devlet,Afyon Kocatepe Ü.,İktisadi ve İdari Bilimler Fak.,Örgün,-,"262,0814",673.500,75,75,0,"100,0%",-165.481,-,"249,4013",838.981,75,75,-,"100,0%",-
Ankara,200690502,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Başkent Ü.,Ticari Bilimler Fak.,%50 İnd.,-,"254,9414",751.100,37,37,0,"100,0%",111.518,₺445.000,"266,3594",639.582,39,39,-,"100,0%",₺265.000
İstanbul,203211294,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Sabahattin Zaim Ü.,İşletme ve Yönetim Bilimleri Fak.,%50 İnd.,İng.,"245,1763",862.900,42,42,0,"100,0%",248.155,₺295.000,"268,7405",614.745,34,34,-,"100,0%",₺162.500
İzmir,206090429,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Yaşar Ü.,İşletme Fak.,%25 İnd.,İng.,"243,9500",877.300,42,42,0,"100,0%",119.054,₺540.000,"255,9129",758.246,43,43,-,"100,0%",₺322.500
İstanbul,201790255,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Gedik Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,İng.,"242,2596",897.300,38,38,0,"100,0%",-,₺275.000,-,Dolmadı,38,37,1,"97,4%",₺175.000
Çankırı,102890073,ULUSLARARASI TİCARET VE FİNANSMAN,Devlet,Çankırı Karatekin Ü.,İktisadi ve İdari Bilimler Fak.,Örgün,-,"241,1050",910.900,40,40,0,"100,0%",-180.835,-,"230,8771",1.091.735,40,40,-,"100,0%",-
İstanbul,203490433,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Ticaret Ü.,İşletme Fak.,Ücretli,-,"239,3123",932.000,9,9,0,"100,0%",128.164,₺595.000,"252,2073",803.836,7,7,-,"100,0%",₺340.000
Giresun,104590131,ULUSLARARASI TİCARET VE FİNANSMAN,Devlet,Giresun Ü.,Bulancak Kadir Karabaş Uygulamalı Bilimler Y.O.,Örgün,-,"236,5531",964.800,50,50,0,"100,0%",-184.991,-,"226,8160","m
1.149.791",50,50,-,"100,0%",-
Malatya,111570317,ULUSLARARASI TİCARET VE FİNANSMAN,Devlet,Malatya Turgut Özal Ü.,Sosyal ve Beşeri Bilimler Fak.,Örgün,-,"232,0182",1.018.000,45,45,0,"100,0%",-206.098,-,"221,5967",1.224.098,45,45,-,"100,0%",-
İzmir,206090366,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Yaşar Ü.,İşletme Fak.,Ücretli,İng.,"231,8679",1.020.000,11,11,0,"100,0%",135.121,₺720.000,"245,8723",884.879,10,10,-,"100,0%",₺430.000
İstanbul,203211292,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Sabahattin Zaim Ü.,İşletme ve Yönetim Bilimleri Fak.,%50 İnd.,-,"228,4391",1.060.000,49,49,0,"100,0%",327.643,₺295.000,"o
258,1053",732.357,34,34,-,"100,0%",₺162.500
Ankara,200690500,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Başkent Ü.,Ticari Bilimler Fak.,Ücretli,-,"224,8657",1.102.000,5,5,0,"100,0%",119.371,₺890.000,"238,6266",982.629,6,6,-,"100,0%",₺530.000
İstanbul,203090163,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Kültür Ü.,İktisadi ve İdari Bilimler Fak.,Ücretli,-,"190,1964",1.424.000,10,10,0,"100,0%",636.848,"c
₺895.000","253,5588",787.152,7,7,-,"100,0%",₺596.000
İstanbul,202490633,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Aydın Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,İng.,-,Dolmadı,70,51,19,"72,9%",-,₺340.000,"253,0578",793.172,59,59,-,"100,0%",₺170.000
İstanbul,203090168,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Kültür Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,İng.,-,Dolmadı,54,43,11,"79,6%",".
-",₺447.500,"214,9335",1.318.118,42,42,-,"100,0%",₺298.000
İstanbul,203790203,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Kadir Has Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,İng.,-,Dolmadı,47,40,7,"85,1%",-,₺615.000,"238,5605",983.542,39,39,-,"100,0%",₺342.650
İstanbul,203190113,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Medipol Ü.,İşletme ve Yönetim Bilimleri Fak.,%50 İnd.,İng.,-,Dolmadı,58,34,24,"m
58,6%",-,₺485.000,-,Yeni,-,-,-,-,-
Ankara,205850544,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Ufuk Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,-,-,Dolmadı,36,31,5,"86,1%",-,₺350.000,"226,3901",1.155.869,35,35,-,"100,0%",₺255.000
İstanbul,210301620,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Beykent Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,İng.,-,Dolmadı,65,31,34,"47,7%",-,₺392.593,"216,0504",1.302.256,51,51,-,"100,0%",₺234.000
İstanbul,209310397,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Atlas Ü.,İnsan ve Toplum Bilimleri Fak.,%50 İnd.,İng.,-,Dolmadı,34,"i
30",4,"88,2%",-,₺350.000,-,Yeni,-,-,-,-,-
Ankara,209110138,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Ostim Teknik Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,İng.,-,Dolmadı,"l
50",29,21,"58,0%",-,₺350.000,"246,3138",878.948,37,37,-,"100,0%",₺220.000
İstanbul,203190111,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Medipol Ü.,İşletme ve Yönetim Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,58,28,30,"48,3%",-,₺485.000,-,Yeni,-,-,-,-,-
İstanbul,203090165,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Kültür Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,-,-,"a
Dolmadı",41,26,15,"63,4%",-,₺447.500,-,Dolmadı,35,34,1,"97,1%",₺298.000
Ankara,209210062,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Ankara Medipol Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,İng.,-,Dolmadı,51,25,26,"49,0%",-,₺490.000,-,Yeni,-,-,-,-,-
Ankara,201190058,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Çankaya Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,İng.,"s
-",Dolmadı,35,23,12,"65,7%",-,₺495.000,"255,7575",760.143,30,30,-,"100,0%",₺292.500
Ankara,209210064,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Ankara Medipol Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,-,-,Dolmadı,31,20,11,"64,5%",-,₺490.000,-,Yeni,-,-,-,-,-
İstanbul,202090298,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Işık Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,"n
İng.",-,Dolmadı,36,19,17,"52,8%",-,₺485.350,"225,5896",1.167.174,30,30,-,"100,0%",₺231.150
İstanbul,210301606,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Beykent Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,-,-,Dolmadı,54,19,35,"35,2%",-,₺392.593,"212,6120",1.350.207,42,42,-,"100,0%",₺234.000
İstanbul,202390204,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Arel Ü.,İktisadi ve İdari Bilimler Fak.,"u
%50 İnd.",İng.,-,Dolmadı,30,9,21,"30,0%",-,₺302.000,-,Dolmadı,30,21,9,"70,0%",₺239.635
İstanbul,203211389,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Sabahattin Zaim Ü.,İşletme ve Yönetim Bilimleri Fak.,Ücretli,İng.,-,Dolmadı,12,9,3,"75,0%",-,₺590.000,"204,6408",1.455.201,14,14,-,"100,0%",₺325.000
İstanbul,202990167,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Altınbaş Ü.,".
İşletme Fak.",%50 İnd.,İng.,-,Dolmadı,21,8,13,"38,1%",-,₺345.000,-,Dolmadı,21,8,13,"38,1%",₺220.000
Kocaeli,209710360,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Kocaeli Sağlık ve Teknoloji Ü.,Sosyal ve Beşeri Bilimler Fak.,%25 İnd.,-,-,Dolmadı,34,8,26,"23,5%",-,₺420.750,-,Yeni,-,-,-,-,-
İstanbul,200851602,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Beykoz Ü.,"w
İşletme ve Yönetim Bilimleri Fak.",%50 İnd.,İng.,-,Dolmadı,32,7,25,"21,9%",-,₺416.000,-,Dolmadı,34,23,11,"67,6%",₺230.000
İstanbul,202790476,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Gelişim Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,-,-,Dolmadı,40,4,36,"10,0%",-,₺457.988,"199,7240",1.514.019,37,37,-,"100,0%",₺225.000
İstanbul,202790478,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Gelişim Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,İng.,-,Dolmadı,35,4,31,"11,4%",-,₺457.988,-,Dolmadı,37,23,14,"62,2%",₺225.000
İstanbul,203211382,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Sabahattin Zaim Ü.,İşletme ve Yönetim Bilimleri Fak.,Ücretli,-,-,Dolmadı,10,3,7,"30,0%",-,₺590.000,"185,3726",1.644.027,14,14,-,"100,0%",₺325.000
Ankara,209110222,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Ostim Teknik Ü.,"w
İktisadi ve İdari Bilimler Fak.",Ücretli,İng.,-,Dolmadı,6,3,3,"50,0%",-,₺700.000,"201,4619",1.493.821,5,5,-,"100,0%",₺440.000
Ankara,205850591,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,Ufuk Ü.,İktisadi ve İdari Bilimler Fak.,Ücretli,-,-,Dolmadı,6,2,4,"33,3%",-,₺700.000,"211,2129",1.369.332,7,7,-,"100,0%",₺510.000
İstanbul,207590108,ULUSLARARASI TİCARET VE FİNANSMAN,Vakıf,İstanbul Esenyurt Ü.,İşletme ve Yönetim Bilimleri Fak.,%50 İnd.,-,-,Dolmadı,20,2,18,"10,0%",-,₺275.000,-,Dolmadı,30,7,23,"23,3%",₺170.000
İstanbul,204890046,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Özyeğin Ü.,İşletme Fak.,Burslu,İng.,"470,2178",1.610,14,14,0,"100,0%",193,-,"479,9183",1.417,12,12,-,"100,0%",-
İstanbul,206190477,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Yeditepe Ü.,İktisadi ve İdari Bilimler Fak.,Burslu,İng.,"443,0642",4.290,13,13,0,"100,0%",-349,-,"448,2783",4.639,13,13,-,"100,0%",-
İstanbul,200510588,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Bahçeşehir Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",Burslu,İng.,"423,9094",10.900,12,12,0,"100,0%",675,-,"431,7298",10.225,10,10,-,"100,0%",-
İstanbul,202510343,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Bilgi Ü.,İşletme Fak.,Burslu,İng.,"405,3391",24.400,16,16,0,"100,0%",-566,-,"409,6020",24.966,16,16,-,"100,0%",-
İzmir,103190562,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Dokuz Eylül Ü.,İşletme Fak.,Örgün,İng.,"367,3517",82.400,65,65,0,"100,0%",-19.490,-,"359,5752",101.890,65,65,-,"100,0%",-
İstanbul,204950408,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Piri Reis Ü.,İktisadi ve İdari Bilimler Fak.,Burslu,İng.,"366,6498",83.900,8,8,0,"100,0%",-41.054,-,"350,4583",124.954,8,8,-,"100,0%",-
İstanbul,208410274,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstinye Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",Burslu,İng.,"353,7435",114.900,7,7,0,"100,0%",-13.666,-,"349,1284",128.566,5,5,-,"100,0%",-
İzmir,105761092,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,İzmir Katip Çelebi Ü.,İktisadi ve İdari Bilimler Fak.,Örgün,İng.,"347,6224",132.200,60,60,0,"100,0%",-36.835,-,"336,1015",169.035,60,60,-,"100,0%",-
İstanbul,201990485,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Haliç Ü.,İşletme Fak.,Burslu,İng.,"345,6796",138.000,10,10,0,"100,0%",-7.889,-,"343,2367",145.889,10,10,-,"100,0%",-
Ankara,110010192,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Ankara Yıldırım Beyazıt Ü.,İşletme Fak.,Örgün,İng.,"340,9462",153.100,70,70,0,"100,0%",-36.972,-,"330,4440",190.072,70,70,-,"100,0%",-
İzmir,112910028,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,İzmir Bakırçay Ü.,İktisadi ve İdari Bilimler Fak.,Örgün,İng.,"338,6318",161.000,60,60,0,"100,0%",-43.600,-,"326,8722",204.600,60,60,-,"100,0%",-
İstanbul,201210579,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Doğuş Ü.,İktisadi ve İdari Bilimler Fak.,Burslu,İng.,"334,6953",174.900,8,8,0,"100,0%",-14.268,-,"330,6886",189.168,8,8,-,"100,0%",-
İstanbul,202790942,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Gelişim Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",Burslu,İng.,"330,7702",189.900,7,7,0,"100,0%",1.556,-,"330,9074",188.344,4,4,-,"100,0%",-
İstanbul,208750838,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Kent Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",Burslu,İng.,"329,9358",193.100,5,5,0,"100,0%",-,-,-,Yeni,-,-,-,-,-
İstanbul,205090141,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Topkapı Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",Burslu,İng.,"327,4712",203.300,6,6,0,"100,0%",-39.210,-,"318,5064",242.510,7,7,-,"100,0%",-
İstanbul,202790468,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Gelişim Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",Burslu,-,"322,9587",222.600,7,7,0,"100,0%",-5.398,-,"321,5748",227.998,4,4,-,"100,0%",-
Konya,208310103,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Konya Gıda ve Tarım Ü.,Sosyal ve Beşeri Bilimler Fak.,Burslu,İng.,"322,7574",223.500,7,7,0,"100,0%",-28.045,-,"316,6573",251.545,7,7,-,"100,0%",-
İstanbul,204890047,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Özyeğin Ü.,İşletme Fak.,%50 İnd.,İng.,"322,5540",224.400,61,61,0,"100,0%",-11.209,₺692.500,"319,9236",235.609,62,62,-,"100,0%",₺475.000
İstanbul,205090139,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Topkapı Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",Burslu,-,"320,1681",235.300,8,8,0,"100,0%",-50.106,-,"310,4147",285.406,7,7,-,"100,0%",-
İstanbul,210402579,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Nişantaşı Ü.,Uygulamalı Bilimler Y.O.,Burslu,-,"319,2016",239.900,8,8,0,"100,0%",-28.202,-,"313,5237",268.102,7,7,-,"100,0%",-
Bursa,109790468,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Bursa Uludağ Ü.,İnegöl İşletme Fak.,Örgün,-,"309,2758",291.600,65,65,0,"100,0%",-78.971,-,"296,9678",370.571,65,65,-,"100,0%",-
Gazimağusa,300190435,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Kıbrıs,Doğu Akdeniz Ü.,İşletme ve Ekonomi Fak.,Burslu,İng.,"304,7525",318.000,10,10,0,"100,0%",-9.069,-,"303,4816",327.069,8,8,-,"100,0%",-
İstanbul,204950409,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Piri Reis Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,İng.,"299,7313",350.100,29,29,0,"100,0%",-25.566,₺357.500,"296,2394","m
375.666",29,29,-,"100,0%",₺209.000
Antalya,210200297,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Antalya Belek Ü.,İktisadi ve İdari Bilimler Fak.,Burslu,-,"298,8036",356.300,4,4,0,"100,0%",-51.293,-,"291,9047",407.593,4,4,-,"100,0%",-
İstanbul,206190484,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Yeditepe Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,İng.,"291,4454",408.000,73,73,0,"100,0%",23.427,₺563.750,"295,0234",384.573,73,73,-,"100,0%",₺319.000
Samsun,112771274,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Samsun Ü.,Siyasal Bilgiler Fak.,Örgün,-,"291,3476",408.800,65,65,0,"100,0%",-123.962,-,"o
277,0848",532.762,65,65,-,"100,0%",-
İstanbul,200510597,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Bahçeşehir Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,İng.,"290,2490",417.000,39,39,0,"100,0%",97.854,₺667.000,"304,7520",319.146,31,31,-,"100,0%",₺357.500
Çanakkale,102710951,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Çanakkale Onsekiz Mart Ü.,Çan Uygulamalı Bilimler Fak.,Örgün,-,"287,7540",436.300,60,60,0,"100,0%",-147.653,"c
-","271,7699",583.953,60,60,-,"100,0%",-
İstanbul,204890054,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Özyeğin Ü.,İşletme Fak.,Ücretli,İng.,"284,3046",464.200,23,23,0,"100,0%",78.595,₺1.385.000,"294,8850",385.605,20,20,-,"100,0%",₺950.000
Malatya,105310743,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,İnönü Ü.,İktisadi ve İdari Bilimler Fak.,Örgün,İng.,"282,6269",478.100,55,55,0,"100,0%",".
-107.043",-,"271,6526",585.143,55,55,-,"100,0%",-
Gazimağusa,300190437,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Kıbrıs,Doğu Akdeniz Ü.,İşletme ve Ekonomi Fak.,Burslu,-,"280,3756",497.600,8,8,0,"100,0%",-106.459,-,"269,7894",604.059,8,8,-,"100,0%",-
Aydın,100310537,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Aydın Adnan Menderes Ü.,Söke İşletme Fak.,Örgün,-,"278,4035",514.900,70,70,0,"m
100,0%",-98.274,-,"268,9005",613.174,70,70,-,"100,0%",-
Zonguldak,110310365,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Zonguldak Bülent Ecevit Ü.,İktisadi ve İdari Bilimler Fak.,Örgün,-,"272,8529",565.500,65,65,0,"100,0%",-198.837,-,"255,4165",764.337,65,65,-,"100,0%",-
İstanbul,202510731,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Bilgi Ü.,İşletme Fak.,%50 İnd.,İng.,"265,5081",637.800,82,82,0,"100,0%",130.405,₺595.000,"279,8412",507.395,82,82,-,"100,0%",₺348.750
Hatay,110790031,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,İskenderun Teknik Ü.,İşletme ve Yönetim Bilimleri Fak.,Örgün,-,"263,6092",657.500,50,"i
50",0,"100,0%",-227.909,-,"245,8334",885.409,50,50,-,"100,0%",-
Konya,108911577,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Selçuk Ü.,Beyşehir Ali Akkanat İşletme Fak.,Örgün,-,"258,9201",707.100,"l
60",60,0,"100,0%",-181.793,-,"245,5704",888.893,60,60,-,"100,0%",-
Isparta,112572421,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Isparta Uygulamalı Bilimler Ü.,Büyükkutlu Uygulamalı Bilimler Fak.,Örgün,-,"254,3440",757.700,50,50,0,"100,0%",-149.797,-,"244,1603",907.497,50,50,-,"100,0%",-
Sinop,109190048,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Sinop Ü.,Boyabat İktisadi ve İdari Bilimler Fak.,Örgün,-,"245,0589","a
864.200",50,50,0,"100,0%",-171.254,-,"234,8539",1.035.454,50,50,-,"100,0%",-
İstanbul,201990818,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Haliç Ü.,İşletme Fak.,%25 İnd.,İng.,"242,6763",892.400,59,59,0,"100,0%",-120.379,₺341.250,"236,4499",1.012.779,59,59,-,"100,0%",₺213.000
İstanbul,208410283,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstinye Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,İng.,"s
241,9978",900.400,47,47,0,"100,0%",-47.918,₺375.000,"241,1292",948.318,34,34,-,"100,0%",₺250.000
İstanbul,206190470,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Yeditepe Ü.,İktisadi ve İdari Bilimler Fak.,Ücretli,İng.,"241,5329",905.800,15,15,0,"100,0%",396.810,₺1.127.500,"279,6670",508.990,15,15,-,"100,0%",₺638.000
Karaman,106390077,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Karamanoğlu Mehmetbey Ü.,İktisadi ve İdari Bilimler Fak.,Örgün,"n
-","237,7657",950.200,50,50,0,"100,0%",-139.621,-,"231,0105",1.089.821,50,50,-,"100,0%",-
İstanbul,201210561,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Doğuş Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,İng.,"235,4692",977.700,50,50,0,"100,0%",51.402,₺393.600,"242,7615",926.298,50,50,-,"100,0%",₺246.000
İstanbul,200510579,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Bahçeşehir Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.","u
Ücretli",İng.,"222,8011",1.125.000,40,40,0,"100,0%",511.191,₺1.334.000,"268,8367",613.809,40,40,-,"100,0%",₺715.000
Gazimağusa,300190434,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Kıbrıs,Doğu Akdeniz Ü.,İşletme ve Ekonomi Fak.,Ücretli,İng.,"220,3232",1.153.000,17,17,0,"100,0%",-307.150,₺428.348,"204,2416",1.460.150,17,17,-,"100,0%",₺259.372
Bayburt,101890057,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Bayburt Ü.,".
İktisadi ve İdari Bilimler Fak.",Örgün,-,"219,9579",1.157.000,40,40,0,"100,0%",-185.646,-,"213,1588",1.342.646,40,40,-,"100,0%",-
Gazimağusa,300190545,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Kıbrıs,Doğu Akdeniz Ü.,İşletme ve Ekonomi Fak.,%50 İnd.,İng.,"219,8728",1.158.000,8,8,0,"100,0%",-,₺214.174,-,Dolmadı,10,4,6,"40,0%",₺140.386
Tunceli,109590038,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Munzur Ü.,"w
İktisadi ve İdari Bilimler Fak.",Örgün,-,"214,6269",1.215.000,40,40,0,"100,0%",-130.160,-,"212,9740",1.345.160,40,40,-,"100,0%",-
İstanbul,210402593,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Nişantaşı Ü.,Uygulamalı Bilimler Y.O.,%50 İnd.,-,"212,9809",1.232.000,50,50,0,"100,0%",331.115,₺330.935,"244,6590",900.885,41,41,-,"100,0%",₺140.250
İstanbul,201990811,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Haliç Ü.,İşletme Fak.,Ücretli,İng.,"211,9076",1.243.000,8,8,0,"100,0%",24.723,₺455.000,"222,0001",1.218.277,8,8,-,"100,0%",₺284.000
İstanbul,210402586,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Nişantaşı Ü.,Uygulamalı Bilimler Y.O.,Ücretli,-,"210,5021",1.257.000,1,1,0,"100,0%",372.809,₺661.870,"245,9202",884.191,1,1,-,"100,0%",₺280.500
Muş,107890038,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Devlet,Muş Alparslan Ü.,"w
İktisadi ve İdari Bilimler Fak.",Örgün,-,"207,7757",1.284.000,40,40,0,"100,0%",-85.933,-,"211,1683",1.369.933,40,40,-,"100,0%",-
Antalya,210200304,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Antalya Belek Ü.,İktisadi ve İdari Bilimler Fak.,%50 İnd.,-,"204,7989",1.312.000,25,25,0,"100,0%",204.229,₺400.000,"229,7608",1.107.771,25,25,-,"100,0%",₺175.000
İstanbul,205090140,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,İstanbul Topkapı Ü.,"İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,-,-,Dolmadı,54,40,14,"74,1%",-,₺360.000,-,Dolmadı,42,30,12,"71,4%",₺220.000
İstanbul,205090142,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,"w
İstanbul Topkapı Ü.","İktisadi, İdari ve Sosyal Bilimler Fak.",%50 İnd.,İng.,-,Dolmadı,42,19,23,"45,2%",-,₺360.000,-,Dolmadı,42,20,22,"47,6%",₺220.000
İstanbul,204950480,ULUSLARARASI TİCARET VE İŞLETMECİLİK,Vakıf,Piri Reis Ü.,İktisadi ve İdari Bilimler Fak.,Ücretli,İng.,-,Dolmadı,21,17,4,"81,0%",-,₺715.000,-,Dolmadı,21,20,1,"95,2%",₺418.000
