0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Kayseri,204610293,Vakıf,Nuh Naci Yazgan Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"341,4074",191.400,20,20,0,"100,0%",,-12.505,,₺229.075,,"321,9071",203.905,18,18,-,"100,0%",,₺134.750
Sivas,102610688,Devlet,Sivas Cumhuriyet Ü.,Suşehri Sağlık Y.O.,Örgün,-,,"341,2956",191.600,80,80,0,"100,0%",,-28.198,,-,,"315,5406",219.798,100,100,-,"100,0%",,-
Gazimağusa,300112021,Kıbrıs,Doğu Akdeniz Ü.,Sağlık Bilimleri Fak.,Burslu,-,,"339,6371",195.100,14,"i
14",0,"100,0%",,-25.159,,-,,"315,3721",220.259,14,14,-,"100,0%",,-
Ankara,208810051,Vakıf,Lokman Hekim Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"336,9254",201.300,"l
51",51,0,"100,0%",,-30.899,,₺260.000,,"310,9572",232.199,51,51,-,"100,0%",,₺144.000
Lefke,300390404,Kıbrıs,Lefke Avrupa Ü.,Hemşirelik Y.O.,Burslu,-,,"333,3174",209.800,27,27,0,"100,0%",,-16.407,,-,,"313,1141",226.207,23,23,-,"100,0%",,-
Lefkoşa,300510709,Kıbrıs,Yakın Doğu Ü.,Hemşirelik Fak.,Burslu,-,,"331,6365","a
213.800",20,20,0,"100,0%",,-17.877,,-,,"311,1457",231.677,17,17,-,"100,0%",,-
Gazimağusa,300190309,Kıbrıs,Doğu Akdeniz Ü.,Sağlık Bilimleri Fak.,Burslu,İng.,,"330,7087",216.000,9,9,0,"100,0%",,-21.754,,-,,"308,9516",237.754,9,9,-,"100,0%",,-
Lefkoşa,300411665,Kıbrıs,Uluslararası Kıbrıs Ü.,Sağlık Bilimleri Y.O.,Burslu,-,,"s
329,1866",219.700,11,11,0,"100,0%",,-21.504,,-,,"307,7725",241.204,11,11,-,"100,0%",,-
İstanbul,200910124,Vakıf,Bezm-İ Alem Vakıf Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"328,6596",221.100,59,59,0,"100,0%",,-14.426,,₺254.375,,"309,7664",235.526,63,63,-,"100,0%",,₺137.500
Girne,300710637,Kıbrıs,Girne Ü.,Sağlık Bilimleri Fak.,Burslu,"n
-",,"327,8993",223.000,14,14,0,"100,0%",,-21.058,,-,,"306,7616",244.058,13,13,-,"100,0%",,-
Gaziantep,201610999,Vakıf,Hasan Kalyoncu Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"326,3600",227.000,22,22,0,"100,0%",,2.006,,₺302.500,,"313,5773",224.994,21,21,-,"100,0%",,₺137.500
Girne,302000248,Kıbrıs,Kıbrıs Aydın Ü.,Sağlık Bilimleri Fak.,"u
Burslu",-,,"326,1712",227.500,11,11,0,"100,0%",,-11.416,,-,,"308,5488",238.916,8,8,-,"100,0%",,-
Ankara,207950084,Vakıf,Yüksek İhtisas Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"325,8418",228.400,45,45,0,"100,0%",,-30.175,,₺245.000,,"301,9914",258.575,45,45,-,"100,0%",,₺145.000
Lefke,300390397,Kıbrıs,Lefke Avrupa Ü.,".
Hemşirelik Y.O.",Burslu,İng.,,"325,6227",229.000,15,15,0,"100,0%",,-25.933,,-,,"303,1392",254.933,13,13,-,"100,0%",,-
Girne,300210881,Kıbrıs,Girne Amerikan Ü.,Hemşirelik Y.O.,Burslu,-,,"324,4425",232.100,14,14,0,"100,0%",,-21.697,,-,,"303,5097",253.797,18,18,-,"100,0%",,-
İstanbul,200190054,Vakıf,Acıbadem Mehmet Ali Aydınlar Ü.,"w
Sağlık Bilimleri Fak.",%50 İnd.,İng.,,"323,3807",235.000,76,76,0,"100,0%",,-29.219,,₺560.000,,"300,2386",264.219,51,51,-,"100,0%",,₺350.000
Antalya,206410655,Vakıf,Antalya Bilim Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"318,0726",249.900,51,51,0,"100,0%",,-12.547,,₺267.520,,"300,7745",262.447,51,51,-,"100,0%",,₺167.200
Ankara,205850534,Vakıf,Ufuk Ü.,Hemşirelik Y.O.,%50 İnd.,-,,"312,5819",266.000,22,22,0,"100,0%",,-83.680,,₺345.000,,"278,3787",349.680,27,27,-,"100,0%",,₺250.000
Lefke,300390390,Kıbrıs,Lefke Avrupa Ü.,Hemşirelik Y.O.,%50 İnd.,-,,"310,5272",272.600,63,63,0,"100,0%",,-34.630,,₺261.500,,"288,2722",307.230,67,67,-,"100,0%",,₺160.000
İstanbul,206111818,Vakıf,Yeditepe Ü.,"w
Sağlık Bilimleri Fak.",%50 İnd.,İng.,,"308,8501",278.000,70,70,0,"100,0%",,-39.102,,₺536.250,,"285,8494",317.102,56,56,-,"100,0%",,₺302.500
Bursa,210000472,Vakıf,Mudanya Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"300,7324",306.100,25,25,0,"100,0%",,-15.368,,₺376.000,,"284,8047",321.468,24,24,-,"100,0%",,₺224.250
Ankara,207910112,Vakıf,Yüksek İhtisas Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"298,5085",314.300,2,2,0,"100,0%",,1.199,,₺490.000,,"286,8061",313.101,2,2,-,"100,0%",,₺290.000
Gazimağusa,300111986,Kıbrıs,"w
Doğu Akdeniz Ü.",Sağlık Bilimleri Fak.,Ücretli,-,,"296,7747",320.800,40,40,0,"100,0%",,-30.675,,₺644.658,,"277,9952",351.475,40,40,-,"100,0%",,₺379.544
Konya,204090608,Vakıf,KTO Karatay Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"296,5688",321.500,77,77,0,"100,0%",,-20.501,,₺446.600,,"280,0786",342.001,71,71,-,"100,0%",,₺270.600
Antalya,210100430,Vakıf,Alanya Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"295,7899",324.500,34,34,0,"100,0%",,-,,₺263.500,,-,Yeni,-,-,-,-,,-
İstanbul,206510137,Vakıf,Üsküdar Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"294,4775",329.700,36,36,0,"100,0%",,15.908,,₺359.025,,"286,6396",313.792,31,31,-,"100,0%",,₺189.483
İzmir,209610026,Vakıf,İzmir Tınaztepe Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"294,0423",331.500,68,68,0,"100,0%",,23.096,,₺396.000,,"287,9604",308.404,64,64,-,"100,0%",,₺204.109
İzmir,203511259,Vakıf,İzmir Ekonomi Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"293,1744",335.000,38,38,0,"100,0%",,15.766,,₺447.500,,"285,3413",319.234,38,38,-,"100,0%",,₺258.000
Ankara,200611558,Vakıf,Başkent Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"292,3191",338.600,59,59,0,"100,0%",,-20.250,,₺470.000,,"276,4691",358.850,62,62,-,"100,0%",,₺282.500
Lefkoşa,300590426,Kıbrıs,Yakın Doğu Ü.,Hemşirelik Fak.,%50 İnd.,-,,"291,5427",341.900,90,90,0,"100,0%",,-54.221,,₺274.446,,"269,3383",396.121,93,93,-,"100,0%",,₺197.025
İstanbul,209410013,Vakıf,İstanbul Sağlık ve Teknoloji Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"289,2500",351.600,51,51,0,"100,0%",,-26.483,,₺299.700,,"272,6127",378.083,51,51,-,"100,0%",,₺166.500
Gaziantep,207710097,Vakıf,Sanko Ü.,Sağlık Bilimleri Fak.,%25 İnd.,-,,"286,0282",366.000,30,30,0,"100,0%",,92.653,,₺450.450,,"297,5628",273.347,28,28,-,"100,0%",,₺214.500
Trabzon,200310606,Vakıf,Avrasya Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"285,7850",367.200,51,51,0,"100,0%",,-36.120,,₺308.000,,"268,0822",403.320,51,51,-,"100,0%",,₺198.000
Lefkoşa,300411683,Kıbrıs,Uluslararası Kıbrıs Ü.,Sağlık Bilimleri Y.O.,%50 İnd.,-,,"284,8230",371.600,46,46,0,"100,0%",,-122.885,,₺236.250,,"254,4330",494.485,46,46,-,"100,0%",,₺118.200
Kayseri,204610450,Vakıf,Nuh Naci Yazgan Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"283,2901",378.800,27,27,0,"100,0%",,46.915,,₺458.150,,"282,3169",331.885,29,29,-,"100,0%",,₺269.500
Lokasyon,Kodu,Ün.Türü,Üniversite Adı,Fakültesi & Yüksekokulu,Öğr.Şekli,Özelliği,.,Taban P.,Yk.Tab.S.,Kon.,Yer.,Boş,Dol.%,.,DEĞİŞİMİ,.,Bilgisi,.,Taban P.,Taban S.,Kon.,Yer.,Boş,Dol.%,.,Bilgisi
Lefkoşa,300411656,Kıbrıs,Uluslararası Kıbrıs Ü.,Sağlık Bilimleri Y.O.,Ücretli,-,,"279,0052",399.700,13,13,0,"100,0%",,-277.289,,₺472.500,,"235,6845",676.989,13,13,-,"100,0%",,₺217.950
İstanbul,209010034,Vakıf,Fenerbahçe Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"278,7867",400.800,72,72,0,"100,0%",,-9.677,,₺396.000,,"266,8718",410.477,59,59,-,"100,0%",,₺220.000
Lefke,300390383,Kıbrıs,Lefke Avrupa Ü.,Hemşirelik Y.O.,%50 İnd.,İng.,,"276,6394",412.300,45,45,0,"100,0%",,-216.270,,₺261.500,,"239,9828",628.570,47,47,-,"100,0%",,₺150.000
Gazimağusa,300190349,Kıbrıs,Doğu Akdeniz Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"276,2026",414.600,36,36,0,"100,0%",,-129.448,,₺322.329,,"248,5274",544.048,36,36,-,"100,0%",,₺200.472
Girne,300790063,Kıbrıs,Girne Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"275,7142",417.300,71,71,0,"100,0%",,-36.438,,₺274.446,,"260,0120",453.738,72,72,-,"100,0%",,₺205.025
Ankara,200690776,Vakıf,Başkent Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"275,6693",417.500,20,20,0,"100,0%",,27.921,,₺470.000,,"270,4733",389.579,20,20,-,"100,0%",,₺282.500
İstanbul,205090429,Vakıf,İstanbul Topkapı Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"274,5701",423.600,42,42,0,"100,0%",,-104.015,,₺500.000,,"250,4006",527.615,25,25,-,"100,0%",,₺264.000
İstanbul,206210343,Vakıf,İstanbul Yeni Yüzyıl Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"272,2024",436.800,59,59,0,"100,0%",,-157.748,,₺320.000,,"243,2302",594.548,54,54,-,"100,0%",,₺200.000
İstanbul,207650866,Vakıf,Biruni Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"272,1229",437.300,93,93,0,"100,0%",,23.056,,₺450.000,,"266,2412",414.244,76,76,-,"100,0%",,₺290.400
İstanbul,201290474,Vakıf,Doğuş Ü.,Sağlık Bilimleri Y.O.,%50 İnd.,-,,"271,1075",443.200,51,51,0,"100,0%",,-26.050,,₺420.800,,"257,8012",469.250,51,51,-,"100,0%",,₺263.000
İstanbul,201991014,Vakıf,Haliç Ü.,Sağlık Bilimleri Fak.,%25 İnd.,-,,"269,0902",455.400,64,64,0,"100,0%",,-104.865,,₺412.500,,"246,7570",560.265,64,64,-,"100,0%",,₺255.000
İstanbul,203090175,Vakıf,İstanbul Kültür Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"268,9473",456.200,51,51,0,"100,0%",,-200.725,,₺382.500,,"237,4191",656.925,47,47,-,"100,0%",,₺247.500
Girne,300210899,Kıbrıs,Girne Amerikan Ü.,Hemşirelik Y.O.,%50 İnd.,-,,"268,7974",457.200,25,25,0,"100,0%",,-107.971,,₺187.425,,"246,2518","m
565.171",24,24,-,"100,0%",,₺110.250
Girne,302000255,Kıbrıs,Kıbrıs Aydın Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"267,9075",462.500,60,60,0,"100,0%",,38.469,,₺210.000,,"264,6235",424.031,42,42,-,"100,0%",,₺120.750
Nevşehir,203852027,Vakıf,Kapadokya Ü.,Sağlık Bilimleri Y.O.,%25 İnd.,-,,"267,6863",464.000,68,68,0,"100,0%",,17.703,,₺445.500,,"261,1104",446.297,68,68,-,"100,0%",,₺247.500
İstanbul,201790262,Vakıf,İstanbul Gedik Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"266,9895",468.500,45,45,0,"100,0%",,61.263,,₺400.000,,"o
267,4176",407.237,30,30,-,"100,0%",,₺237.500
İstanbul,203210519,Vakıf,İstanbul Sabahattin Zaim Ü.,Sağlık Bilimleri Fak.,%25 İnd.,-,,"266,8246",469.500,55,55,0,"100,0%",,-14.754,,₺442.500,,"255,7630",484.254,49,49,-,"100,0%",,₺243.750
Mersin,205590076,Vakıf,Toros Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"266,0816",474.300,59,59,0,"100,0%",,-90.263,,"c
₺502.791",,"246,3148",564.563,59,59,-,"100,0%",,₺344.850
İstanbul,207590548,Vakıf,İstanbul Esenyurt Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"265,2924",479.400,50,50,0,"100,0%",,-75.503,,₺325.000,,"247,3411",554.903,50,50,-,"100,0%",,₺200.000
İstanbul,210302040,Vakıf,İstanbul Beykent Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"263,2573",493.000,68,68,0,"100,0%",,".
-21.198",,₺503.704,,"251,9901",514.198,68,68,-,"100,0%",,₺285.333
İstanbul,208151407,Vakıf,İstanbul Rumeli Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"263,1592",493.700,15,15,0,"100,0%",,-,,₺407.848,,-,Yeni,-,-,-,-,,-
Gazimağusa,300190311,Kıbrıs,Doğu Akdeniz Ü.,Sağlık Bilimleri Fak.,Ücretli,İng.,,"262,7109",496.700,29,29,0,"m
100,0%",,41.129,,₺644.658,,"259,7366",455.571,29,29,-,"100,0%",,₺379.544
İstanbul,200110159,Vakıf,Acıbadem Mehmet Ali Aydınlar Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"261,8665",502.500,85,85,0,"100,0%",,-134.147,,₺465.000,,"239,2255",636.647,68,68,-,"100,0%",,₺300.000
Ankara,209210099,Vakıf,Ankara Medipol Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"261,5299",504.800,85,85,0,"100,0%",,-,,₺580.000,,-,Yeni,-,-,-,-,,-
İstanbul,204713065,Vakıf,İstanbul Okan Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"258,7321",525.200,51,"i
51",0,"100,0%",,127.098,,₺378.675,,"268,9968",398.102,51,51,-,"100,0%",,₺204.659
Gazimağusa,300190454,Kıbrıs,Doğu Akdeniz Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"257,9273",531.200,"l
22",22,0,"100,0%",,-754.181,,₺322.329,,"176,8494",1.285.381,22,22,-,"100,0%",,₺200.472
İstanbul,209310024,Vakıf,İstanbul Atlas Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"257,2838",535.900,76,76,0,"100,0%",,12.670,,₺460.000,,"250,9190",523.230,76,76,-,"100,0%",,₺290.000
Ankara,200290236,Vakıf,Atılım Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"257,2284","a
536.200",31,31,0,"100,0%",,103.173,,₺425.000,,"263,1617",433.027,25,25,-,"100,0%",,₺287.500
İstanbul,208710226,Vakıf,İstanbul Kent Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"256,8407",539.200,75,75,0,"100,0%",,174.911,,₺375.000,,"275,3661",364.289,73,73,-,"100,0%",,₺200.000
İstanbul,202650632,Vakıf,Demiroğlu Bilim Ü.,Florence Nightingale Hastanesi Hemşirelik Y.O.,%50 İnd.,-,,"s
254,7899",555.900,91,91,0,"100,0%",,248.789,,₺295.252,,"288,3065",307.111,82,82,-,"100,0%",,₺113.257
İstanbul,202390787,Vakıf,İstanbul Arel Ü.,Sağlık Bilimleri Fak.,%25 İnd.,-,,"252,3076",576.800,65,65,0,"100,0%",,-26.301,,₺402.750,,"242,3884",603.101,47,47,-,"100,0%",,₺307.500
İstanbul,208410511,Vakıf,İstinye Ü.,Sağlık Bilimleri Fak.,%50 İnd.,"n
-",,"252,2872",577.000,98,98,0,"100,0%",,-248.330,,₺450.000,,"223,8051",825.330,85,85,-,"100,0%",,₺300.000
İstanbul,203090224,Vakıf,İstanbul Kültür Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"251,1570",586.300,4,4,0,"100,0%",,-198.689,,₺765.000,,"226,9322",784.989,8,8,-,"100,0%",,₺495.000
İstanbul,209010094,Vakıf,Fenerbahçe Ü.,Sağlık Bilimleri Fak.,"u
%50 İnd.",İng.,,"251,0618",587.200,48,48,0,"100,0%",,-21.271,,₺396.000,,"241,8716",608.471,42,42,-,"100,0%",,₺220.000
İstanbul,209810058,Vakıf,İstanbul Galata Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"250,8758",588.800,39,39,0,"100,0%",,-340.625,,₺423.880,,"215,7336",929.425,31,31,-,"100,0%",,₺285.000
Girne,300210563,Kıbrıs,Girne Amerikan Ü.,".
Hemşirelik Y.O.",Ücretli,-,,"250,5730",591.500,21,21,0,"100,0%",,-75.413,,₺374.850,,"236,5496",666.913,18,18,-,"100,0%",,₺220.500
İstanbul,202990379,Vakıf,Altınbaş Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"248,7195",608.100,34,34,0,"100,0%",,-,,₺395.000,,-,Yeni,-,-,-,-,,-
Kocaeli,209710164,Vakıf,Kocaeli Sağlık ve Teknoloji Ü.,"w
Sağlık Bilimleri Fak.",%25 İnd.,-,,"245,8006",635.700,59,59,0,"100,0%",,-28.485,,₺501.188,,"236,7841",664.185,55,55,-,"100,0%",,₺278.438
İstanbul,202412216,Vakıf,İstanbul Aydın Ü.,Sağlık Bilimleri Fak.,%25 İnd.,-,,"245,4948",638.800,102,102,0,"100,0%",,255.314,,₺330.000,,"271,5992",383.486,85,85,-,"100,0%",,₺165.000
Ankara,205810173,Vakıf,Ufuk Ü.,Hemşirelik Y.O.,Ücretli,-,,"243,8442",655.400,29,29,0,"100,0%",,-40.894,,₺690.000,,"234,0707",696.294,24,24,-,"100,0%",,₺500.000
İstanbul,209810101,Vakıf,İstanbul Galata Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"243,5598",658.200,3,3,0,"100,0%",,-393.155,,₺847.760,,"205,7055",1.051.355,11,11,-,"100,0%",,₺570.000
İstanbul,208750362,Vakıf,İstanbul Kent Ü.,"w
Sağlık Bilimleri Fak.",Ücretli,-,,"241,5691",678.900,1,1,0,"100,0%",,-47.629,,₺750.000,,"231,5753",726.529,3,3,-,"100,0%",,₺400.000
İstanbul,201991007,Vakıf,Haliç Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"240,5041",690.300,18,18,0,"100,0%",,-197.192,,₺550.000,,"219,0086",887.492,18,18,-,"100,0%",,₺340.000
İstanbul,208750712,Vakıf,İstanbul Kent Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"239,7666",698.100,41,41,0,"100,0%",,-66.932,,₺350.000,,"228,4960",765.032,40,40,-,"100,0%",,₺200.000
Gaziantep,201610972,Vakıf,"w
Hasan Kalyoncu Ü.",Sağlık Bilimleri Fak.,Ücretli,-,,"239,5320",700.800,79,79,0,"100,0%",,203.673,,₺605.000,,"254,0956",497.127,81,81,-,"100,0%",,₺275.000
İstanbul,207590772,Vakıf,İstanbul Esenyurt Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"239,1048",705.500,15,15,0,"100,0%",,-,,₺650.000,,-,Yeni,-,-,-,-,,-
İstanbul,207650967,Vakıf,Biruni Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"238,1046",716.500,68,68,0,"100,0%",,119.275,,₺450.000,,"242,9709",597.225,51,51,-,"100,0%",,₺290.400
İstanbul,201790348,Vakıf,İstanbul Gedik Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"237,7884",719.900,2,2,0,"100,0%",,-190.299,,₺800.000,,"217,2470",910.199,4,4,-,"100,0%",,₺475.000
İstanbul,204111551,Vakıf,Maltepe Ü.,Hemşirelik Y.O.,%25 İnd.,-,,"237,0174",728.600,36,36,0,"100,0%",,240.448,,₺594.000,,"255,2530",488.152,14,14,-,"100,0%",,₺352.500
Gaziantep,207710053,Vakıf,Sanko Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"234,8462",753.700,41,41,0,"100,0%",,355.610,,₺600.600,,"268,9986",398.090,40,40,-,"100,0%",,₺286.000
İstanbul,202390227,Vakıf,İstanbul Arel Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"234,7285",755.100,30,30,0,"100,0%",,29.204,,₺537.000,,"231,6273",725.896,25,25,-,"100,0%",,₺410.000
İstanbul,208450756,Vakıf,İstinye Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"233,8026",765.900,34,34,0,"100,0%",,-276.686,,₺450.000,,"206,4610",1.042.586,34,34,-,"100,0%",,₺300.000
Ankara,200610648,Vakıf,Başkent Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"231,3088",795.400,15,15,0,"100,0%",,140.818,,₺940.000,,"237,6249",654.582,14,14,-,"100,0%",,₺565.000
İstanbul,209310071,Vakıf,İstanbul Atlas Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"229,5150",817.000,37,37,0,"100,0%",,-155.746,,₺460.000,,"212,2680",972.746,37,37,-,"100,0%",,₺290.000
İstanbul,210402334,Vakıf,İstanbul Nişantaşı Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"229,2684",820.000,1,1,0,"100,0%",,530.677,,₺1.323.740,,"293,0034",289.323,1,1,-,"100,0%",,₺412.500
İstanbul,201991028,Vakıf,Haliç Ü.,Sağlık Bilimleri Fak.,%25 İnd.,İng.,,"227,8551",837.200,45,45,0,"100,0%",,-174.361,,₺412.500,,"209,0850",1.011.561,45,45,-,"100,0%",,₺255.000
Ankara,200690860,Vakıf,Başkent Ü.,Sağlık Bilimleri Fak.,Ücretli,İng.,,"225,8840",861.600,5,5,0,"100,0%",,155.582,,₺940.000,,"233,2614",706.018,5,5,-,"100,0%",,₺565.000
Lokasyon,Kodu,Ün.Türü,Üniversite Adı,Fakültesi & Yüksekokulu,Öğr.Şekli,Özelliği,.,Taban P.,Yk.Tab.S.,Kon.,Yer.,Boş,Dol.%,.,DEĞİŞİMİ,.,Bilgisi,.,Taban P.,Taban S.,Kon.,Yer.,Boş,Dol.%,.,Bilgisi
İstanbul,202512603,Vakıf,İstanbul Bilgi Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"225,8510",862.000,59,59,0,"100,0%",,276.591,,₺520.000,,"244,1445",585.409,46,46,-,"100,0%",,₺297.500
İstanbul,202790542,Vakıf,İstanbul Gelişim Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"225,4223",867.500,68,68,0,"100,0%",,190.725,,₺437.633,,"235,7021",676.775,48,48,-,"100,0%",,₺215.000
İstanbul,202790539,Vakıf,İstanbul Gelişim Ü.,Sağlık Bilimleri Fak.,%25 İnd.,-,,"224,9013",874.100,70,70,0,"100,0%",,336.337,,₺656.449,,"249,2480",537.763,72,72,-,"100,0%",,₺285.000
İstanbul,203110229,Vakıf,İstanbul Medipol Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"223,9052",886.500,111,111,0,"100,0%",,-,,₺540.000,,-,Yeni,-,-,-,-,,-
İstanbul,200511135,Vakıf,Bahçeşehir Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,"223,6380",889.900,34,34,0,"100,0%",,413.187,,₺588.800,,"256,7746",476.713,25,25,-,"100,0%",,₺316.250
İstanbul,206552521,Vakıf,Üsküdar Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"221,8051",912.600,52,52,0,"100,0%",,-191.234,,₺718.050,,"200,9938",1.103.834,50,50,-,"100,0%",,₺378.965
İstanbul,203111184,Vakıf,İstanbul Medipol Ü.,Sağlık Bilimleri Y.O.,%50 İnd.,-,,"221,0644",921.800,85,85,0,"100,0%",,-,,₺540.000,,-,Yeni,-,-,-,-,,-
İstanbul,204110402,Vakıf,Maltepe Ü.,Hemşirelik Y.O.,Ücretli,-,,"218,8121",949.500,36,36,0,"100,0%",,174.187,,₺792.000,,"227,6971",775.313,54,54,-,"100,0%",,₺470.000
İstanbul,200590158,Vakıf,Bahçeşehir Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"214,1873",1.005.000,28,28,0,"100,0%",,332.422,,₺588.800,,"236,0672",672.578,17,17,-,"100,0%",,₺316.250
İstanbul,201991021,Vakıf,Haliç Ü.,Sağlık Bilimleri Fak.,Ücretli,İng.,,"214,2045",1.005.000,14,14,0,"100,0%",,-133.605,,₺550.000,,"197,6310",1.138.605,14,14,-,"100,0%",,₺340.000
İstanbul,202790537,Vakıf,İstanbul Gelişim Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"212,9298",1.019.000,14,14,0,"100,0%",,393.184,,₺875.265,,"240,2371",625.816,10,10,-,"100,0%",,₺380.000
İstanbul,208750705,Vakıf,İstanbul Kent Ü.,Sağlık Bilimleri Fak.,Ücretli,İng.,,"212,3066",1.026.000,1,1,0,"100,0%",,298.000,,₺700.000,,"231,4528",728.000,2,2,-,"100,0%",,₺400.000
İstanbul,203211466,Vakıf,İstanbul Sabahattin Zaim Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"211,8343",1.032.000,16,16,0,"100,0%",,439.822,,₺590.000,,"243,4627","m
592.178",16,16,-,"100,0%",,₺325.000
İstanbul,200950764,Vakıf,Bezm-İ Alem Vakıf Ü.,Sağlık Bilimleri Fak.,Ücretli,-,,"210,0594",1.052.000,10,10,0,"100,0%",,788.028,,₺508.750,,"300,3078",263.972,6,6,-,"100,0%",,₺275.000
İstanbul,204790571,Vakıf,İstanbul Okan Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,"198,8108",1.163.000,42,42,0,"100,0%",,619.603,,₺378.675,,"248,5968",543.397,42,42,-,"100,0%",,₺204.659
İstanbul,210402341,Vakıf,İstanbul Nişantaşı Ü.,Sağlık Bilimleri Fak.,%50 İnd.,-,,-,Dolmadı,92,87,5,"94,6%",,-,,₺661.870,,"o
289,8646",301.067,50,50,-,"100,0%",,₺206.250
İstanbul,203190140,Vakıf,İstanbul Medipol Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,-,Dolmadı,102,73,29,"71,6%",,-,,₺540.000,,-,Yeni,-,-,-,-,,-
Ankara,209210101,Vakıf,Ankara Medipol Ü.,Sağlık Bilimleri Fak.,%50 İnd.,İng.,,-,Dolmadı,85,57,28,"67,1%",,-,,"c
₺580.000",,-,Yeni,-,-,-,-,,-
İstanbul,202650630,Vakıf,Demiroğlu Bilim Ü.,Florence Nightingale Hastanesi Hemşirelik Y.O.,%50 İnd.,İng.,,-,Dolmadı,41,24,17,"58,5%",,-,,₺404.516,,"268,5910",400.378,34,34,-,"100,0%",,₺135.908
,,,,,,,,,,,,,,,.,,,,,,,,,,,
HİDROJEOLOJİ MÜHENDİSLİĞİ,,,,www.unsalim.com,,,,2025 GENEL YERLEŞTİRME BİLGİLERİ,,,,,,,SIRALAMA,,2025 ÜCRET,,2024 GENEL YERLEŞTİRME BİLGİLERİ,,,,,,,2024 ÜCRET
